"vehicle_year_name","vehicle_style","site_rating","vehicle_price","vehicle_mileage","vehicle_location","vehicle_ext_color","vehicle_int_color","vehicle_accident_count","vehicle_title_type","vehicle_mpg","vehicle_transmission","vehicle_fuel_type","vehicle_options_level","vehicle_engine","vehicle_drive_type","vehicle_usage_type"
"2015 Volkswagen Golf","TDI S 4-door DSG","Fair Price","$13,996","46,369","Carrollton, TX","Black","Beige","0 reported accidents","Clean","31 cty / 43 hwy","Automatic","Diesel",NA,"2.0L Inline-4 Diesel Turbocharged","FWD","Personal or Rental Use"
"2013 Kia Soul","Base Automatic","High Price","$8,695","65,269","Fayetteville, AR","Shadow Pearl Metallic","Black Seat Trim","Frame Damaged","Clean","25 cty / 30 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 Mazda Mazda3","Sport 5-Door Manual","Fair Price","$14,998","19,970","Hurst, TX","Sonic Silver Metallic","Black","0 reported accidents","Clean","27 cty / 37 hwy","Manual","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2014 Ford Focus","SE Hatchback","High Price","$9,264","83,945","Oklahoma City, OK","Performance Blue Metallic","Charcoal Black","0 reported accidents","Clean","26 cty / 36 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","EV-e Automatic","High Price","$18,590","23,757","Oklahoma City, OK","Titanium Silver","Gray 2-Tone","0 reported accidents","Clean","124 cty / 93 hwy","Automatic","Electric",NA,"L - Electric","FWD","Personal or Rental Use"
"2016 Ford Fiesta","ST Hatchback","High Price","$16,000","47,009","Broken Arrow, OK","Magnetic Metallic","Charcoal Black","0 reported accidents","Clean","26 cty / 33 hwy","Manual","Gas","Minimal Options","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 Kia Soul","+ Automatic","Fair Price","$11,800","56,207","Plano, TX","Carribean Blue","Black","1 reported accidents","Clean","23 cty / 31 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Kia Soul","+ Automatic",NA,"$6,199","93,875","Garland, TX","Alien Pearl Metallic","Black Seat Trim","0 reported accidents","Clean","23 cty / 28 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2015 BMW 4 Series","428i Gran Coupe RWD","Fair Price","$15,988","112,314","Frisco, TX","Melbourne Red Metallic","Black","0 reported accidents","Clean","23 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2017 Hyundai Ioniq","Hybrid Blue","Fair Price","$18,498","35,988","Wichita, KS","Summit Gray","Charcoal Black","0 reported accidents","Clean","57 cty / 59 hwy","Automatic","Hybrid","Minimal Options","1.6L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2018 Mazda Mazda3","Touring 5-Door Automatic","Fair Price","$17,950","20,395","Irving, TX","Deep Crystal Blue Mica","Black","0 reported accidents","Clean","27 cty / 36 hwy","Automatic","Gas","Minimal Options","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Nissan LEAF","SV","High Price","$19,590","22,393","Oklahoma City, OK","Brilliant Silver","Black","0 reported accidents","Clean","125 cty / 100 hwy","Automatic","Electric","Standard","L - Electric","FWD","Fleet or Mixed Use"
"2018 Nissan Versa","Note SR CVT","High Price","$14,990","21,845","Oklahoma City, OK","Deep Blue Pearl","Charcoal","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Honda Civic","Sport Touring Hatchback CVT","High Price","$21,764","59,352","McKinney, TX","Crystal Black Pearl","Black/Ivory","0 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Kia Soul","Base Automatic","Fair Price","$12,947","57,586","Plano, TX","Clear White","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Toyota Prius","L Eco FWD","Fair Price","$21,997","23,878","Joplin, MO","Super White","Black","0 reported accidents","Clean","58 cty / 53 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2018 Honda Fit","LX CVT","High Price","$15,300","8,670","Tulsa, OK","Modern Steel Metallic","Black","0 reported accidents","Clean","33 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","+ Automatic","High Price","$14,183","45,274","Plano, TX","Clear White","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2016 Volkswagen Beetle","1.8T SE Coupe Auto (PZEV)","High Price","$17,850","3,333","Ardmore, OK","Reflex Silver Metallic","Titan Black","0 reported accidents","Clean","25 cty / 34 hwy","Automatic","Gas",NA,"1.8L Inline-4 Gas Turbocharged","FWD","Fleet or Mixed Use"
"2015 Honda Fit","EX-L CVT","High Price","$10,969","101,033","Lewisville, TX","Modern Steel Metallic","Black","0 reported accidents","Clean","32 cty / 38 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","! Automatic","Fair Price","$18,035","20,633","Plano, TX","Inferno Red","Black","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Kia Soul","EV+","High Price","$13,990","35,208","Oklahoma City, OK","Shadow Black W/Inferno Red Roof","Gray 2-Tone","0 reported accidents","Clean","120 cty / 92 hwy","Automatic","Electric","Standard","L - Electric","FWD","Fleet or Mixed Use"
"2016 Hyundai Veloster","Turbo Automatic","Fair Price","$14,525","76,845","Fort Smith, AR","Ultra Black","Black","0 reported accidents","Clean","27 cty / 33 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Chevrolet Bolt EV","LT","Fair Price","$17,490","44,755","Fort Worth, TX","Cajun Red Tintcoat","Dark Galvanized/Sky Cool Gray","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Fully Loaded","L - Electric","FWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Fair Price","$7,283","18,149","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2019 Volkswagen Golf GTI","2.0T SE DSG","Fair Price","$28,991","6,441","Lewisville, TX","Deep Black Pearl","Titan Black","0 reported accidents","Clean","25 cty / 31 hwy","Automatic","Gas","Well Equipped","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Ford Focus","SE Hatchback","Fair Price","$12,397","37,039","Dallas, TX","Oxford White","Charcoal Black","0 reported accidents","Clean","26 cty / 38 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 Mazda Mazda3","Sport 5-Door Automatic","High Price","$16,700","16,582","Yukon, OK","Titanium Flash Mica","Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 Volkswagen Golf GTI","Sport 4-Door Manual","High Price","$19,995","35,217","Addison, TX","Deep Black Pearl","Titan Black W/Clark Plaid","0 reported accidents","Clean","24 cty / 34 hwy","Manual","Gas","Minimal Options","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Ford Fiesta","Titanium Hatchback","High Price","$12,000","51,312","Yukon, OK","Gray","Charcoal Black","0 reported accidents","Clean","27 cty / 37 hwy","Automatic","Gas",NA,"1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2013 Mazda Mazda3","Mazdaspeed3 Touring 5-Door Manual","High Price","$20,590","55,890","Oklahoma City, OK","Black Mica","Black/Red","0 reported accidents","Clean","18 cty / 25 hwy","Manual","Gas","Minimal Options","2.3L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Toyota Prius","Two","Fair Price","$18,960","54,334","Fort Smith, AR","Midnight Black Metallic","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2018 Ford Focus","SE Hatchback","Fair Price","$12,497","36,825","Dallas, TX","Ingot Silver","Medium Light Stone","0 reported accidents","Clean","26 cty / 38 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Toyota Prius","Two","High Price","$19,600","24,792","Yukon, OK","Super White","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2013 Scion iQ","Base","Fair Price","$7,495","99,328","Wylie, TX","Hot Lava","Black","0 reported accidents","Clean","36 cty / 37 hwy","Automatic","Gas","Standard","1.3L Inline-4 Gas","FWD","Personal or Rental Use"
"2015 Mazda Mazda3","s Grand Touring 5-Door Automatic","Fair Price","$13,900","75,281","Dallas, TX","Deep Crystal Blue Mica","Almond","0 reported accidents","Clean","27 cty / 37 hwy","Automatic","Gas","Minimal Options","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Honda Civic","LX Hatchback CVT","High Price","$17,500","78,586","Branson West, MO","Crystal Black Pearl","Cream","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Fleet or Mixed Use"
"2016 Mazda Mazda3","i Sport 5-Door Automatic","Fair Price","$12,700","63,743","Grapevine, TX","Meteor Gray Mica","Black","1 reported accidents","Clean","30 cty / 40 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 BMW 4 Series","430i Gran Coupe RWD (SULEV)","Fair Price","$27,960","33,101","Plano, TX","Estoril Blue Metallic","Black","0 reported accidents","Clean","23 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2017 BMW 4 Series","430i xDrive Gran Coupe (SULEV)","High Price","$29,900","20,886","Yukon, OK","Jet Black","Black","0 reported accidents","Clean","23 cty / 33 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","AWD","Personal or Rental Use"
"2017 Toyota Prius Prime","Advanced","Fair Price","$22,326","55,001","Rogers, AR","Magnetic Gray Metallic","Unknown","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2017 Honda Fit","LX CVT","High Price","$14,500","21,931","Fort Worth, TX","White Orchid Pearl","Black","0 reported accidents","Clean","33 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 BMW i3","94 Ah with Range Extender","Fair Price","$28,323","12,570","Bentonville, AR","Mineral Gray Metallic W/Bmw I Frozen Blue Accent","Atelier European Dark","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Well Equipped","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2019 Chevrolet Spark","LS CVT","Fair Price","$12,883","14,068","Owasso, OK","Mosaic Black","Jet Black","0 reported accidents","Clean","30 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 MINI Hardtop","S Hardtop 2-Door","Fair Price","$22,591","18,017","Dallas, TX","Melting Silver Metallic","Carbon Black","0 reported accidents","Clean","23 cty / 32 hwy","Manual","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 BMW 4 Series","430i Gran Coupe RWD","High Price","$29,390","41,866","Plano, TX","Alpine White","Venetian Beige","0 reported accidents","Clean","24 cty / 34 hwy","Automatic","Gas",NA,"2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2017 BMW i3","94 Ah","Fair Price","$18,996","17,471","Dallas, TX","Platinum Silver W/Bmw I Frozen Blue Accent","Tera Dalbergia Brown","0 reported accidents","Clean","129 cty / 106 hwy","Automatic","Electric","Standard","L - Electric","RWD","Personal or Rental Use"
"2016 Chevrolet Spark","EV LT with 1SB AT","High Price","$9,480","41,630","Yukon, OK","Silver Ice","Dark Pewter W/Silver Trim","0 reported accidents","Clean","128 cty / 109 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Fleet or Mixed Use"
"2011 Mazda Mazda2","Sport Manual","High Price","$10,590","34,675","Oklahoma City, OK","Spirited Green Metallic","Black","0 reported accidents","Clean","29 cty / 35 hwy","Manual","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Toyota Prius c","Two","High Price","$11,990","96,525","Oklahoma City, OK","Gray","Other","0 reported accidents","Clean","53 cty / 46 hwy","Automatic","Hybrid","Standard","1.5L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2019 Toyota Corolla Hatchback","SE CVT","Fair Price","$18,660","11,757","Denton, TX","Galactic Aqua Mica","Black","0 reported accidents","Clean","32 cty / 42 hwy","Automatic","Gas",NA,"2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Mazda Mazda3","Sport 5-Door Automatic","High Price","$15,990","86,158","Oklahoma City, OK","Sonic Silver Metallic","Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Hyundai Veloster","Base Automatic","Fair Price","$14,620","35,859","Arlington, TX","Triathlon Grey","Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Kia Soul","Base Automatic","Fair Price","$13,621","35,159","Irving, TX","Bright Silver","Gray 2-Tone","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2012 Mazda Mazda3","i Touring 5-Door Automatic","High Price","$13,990","55,250","Oklahoma City, OK","Crystal White Pearl Mica","Black","0 reported accidents","Clean","28 cty / 39 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Honda Civic","EX Hatchback CVT","High Price","$18,998","56,192","Plano, TX","White Orchid Pearl","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Volkswagen Golf","TSI S 4-door Hatchback Manual","High Price","$14,600","32,160","Yukon, OK","Night Blue Metallic","Titan Black","0 reported accidents","Clean","25 cty / 37 hwy","Manual","Gas","Standard","1.8L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Kia Soul","Base Automatic","High Price","$15,901","17,069","Plano, TX","Titanium Gray","Black","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2011 Mazda Mazda2","Sport Manual","Fair Price","$5,900","99,668","Lake Worth, TX","Crystal White Pearl","Black","1 reported accidents","Clean","29 cty / 35 hwy","Manual","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","Sport Touring Hatchback CVT","High Price","$25,700","15,957","Tulsa, OK","Aegean Blue Metallic","Black","0 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Ford Fiesta","S Hatchback","High Price","$9,500","30,479","Bethany, OK","Ingot Silver Metallic","Charcoal Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2018 Subaru Impreza","2.0i Limited 5-door CVT","Fair Price","$21,990","35,947","Bentonville, AR","Magnetite Gray Metallic","Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Minimal Options","2.0L Flat-4 Gas","AWD","Personal or Rental Use"
"2013 Honda Fit","Sport Automatic","High Price","$8,999","110,915","Tulsa, OK","Polished Metal Metallic","Black","0 reported accidents","Clean","27 cty / 33 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","EX Hatchback CVT","High Price","$20,275","43,348","Bentonville, AR","Sonic Gray Pearl","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Hyundai Veloster","Base DCT","High Price","$16,990","46,301","Oklahoma City, OK","Century White","Black","0 reported accidents","Clean","28 cty / 35 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 BMW i3","94 Ah with Range Extender","High Price","$18,996","21,429","Carrollton, TX","Fluid Black W/Highlight Bmw I Blue","Mega Carum Spice Gray","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Standard","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2014 Nissan LEAF","SV","High Price","$10,590","46,348","Oklahoma City, OK","Cayenne Red","Black","0 reported accidents","Clean","126 cty / 101 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2016 Nissan Versa","Note 1.6 SV CVT","High Price","$10,990","70,550","Oklahoma City, OK","Silver","Dk. Gray","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2019 Kia Soul","Base Automatic","High Price","$14,899","29,925","Granbury, TX","Bright Silver","Gray 2-Tone","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Hyundai Elantra","GT Hatchback Automatic","High Price","$10,995","58,149","Ft. Worth, TX","Shimmering Silver","Black","0 reported accidents","Clean","27 cty / 37 hwy","Automatic","Gas","Minimal Options","1.8L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Honda Fit","LX CVT","Fair Price","$13,999","80,803","Lewisville, TX","Lunar Silver Metallic","Unknown","0 reported accidents","Clean","33 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Kia Soul","+ Automatic","Fair Price","$12,743","65,364","Plano, TX","Solar Yellow","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","LX Hatchback CVT","High Price","$17,988","26,475","Burleson, TX","Crystal Black Pearl","Gray","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
