vehicle_year_name,vehicle_style,site_rating,vehicle_price,vehicle_mileage,vehicle_location,vehicle_ext_color,vehicle_int_color,vehicle_accident_count,vehicle_title_type,vehicle_mpg,vehicle_transmission,vehicle_fuel_type,vehicle_options_level,vehicle_engine,vehicle_drive_type,vehicle_usage_type
2019 Acura ILX,Sedan,Fair Price,"$22,339 ","6,377","Arlington, TX",Majestic Black Pearl,Ebony,0 reported accidents,Clean,24 cty / 34 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2015 Ford Taurus,Limited FWD,Great Price,"$15,505 ","41,444","Arlington, TX",Bronze Fire Metallic Tinted Clearcoat,Dune,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2015 Chrysler 200,C FWD,Great Price,"$10,500 ","94,722","Denison, TX",Black Clearcoat,Linen/Black,0 reported accidents,Clean,23 cty / 36 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,FWD,Personal or Rental Use
2014 Lexus ES,ES 350,Fair Price,"$21,999 ","35,822","Wichita Falls, TX",Tan,Unknown,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2016 Mercedes-Benz E-Class,E 350 Sport Sedan RWD,Fair Price,"$23,175 ","44,075","Richardson, TX",Iridium Silver Metallic,Black,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2019 Hyundai Elantra,SEL 2.0L Automatic,Fair Price,"$13,985 ","36,977","Rockwall, TX",Phantom Black,Gray,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2015 Honda Civic,LX Sedan CVT,High Price,"$12,497 ","91,320","Oklahoma City, OK",Taffeta White,Beige,0 reported accidents,Clean,30 cty / 39 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Volkswagen Jetta,1.8T SEL Auto,Great Price,"$15,489 ","17,910","Grand Prairie, TX",Platinum Gray Metallic,Titan Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2019 Nissan Sentra,SV CVT,Fair Price,"$13,839 ","44,344","Midwest City, OK",Fresh Powder,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Accord,Hybrid,Fair Price,"$19,187 ","37,190","Tulsa, OK",Unknown,Unknown,0 reported accidents,Clean,49 cty / 47 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Fleet or Mixed Use
2017 Hyundai Sonata,Hybrid Limited with Blue Pearl Interior 2.0L,Fair Price,"$16,500 ","62,922","Oklahoma City, OK",Diamond White Pearl,Blue Pearl,0 reported accidents,Clean,38 cty / 43 hwy,Automatic,Hybrid,Minimal Options,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2017 INFINITI Q50,3.0t Signature Edition RWD,Fair Price,"$22,790 ","40,457","Plano, TX",Black Obsidian,Graphite,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Minimal Options,3.0L V-6 Gas Turbocharged,RWD,Fleet or Mixed Use
2017 Volkswagen Jetta,1.4T SE Auto,Fair Price,"$14,995 ","22,721","Frisco, TX",Pure White,Titan Black,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Ford Fusion,S FWD,Fair Price,"$16,580 ","30,991","Lawton, OK",Shadow Black,Medium Light Stone,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Minimal Options,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2009 Hyundai Genesis,4.6L V8,High Price,"$7,700 ","166,851","Oklahoma City, OK",Platinum Metallic,Jet Black,1 reported accidents,Clean,17 cty / 25 hwy,Automatic,Gas,NA,4.6L V-8 Gas,RWD,Personal or Rental Use
2018 Ford Fusion,Hybrid Titanium FWD,Fair Price,"$18,500 ","30,173","Plano, TX",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Minimal Options,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2018 Toyota Corolla,LE CVT,Fair Price,"$16,000 ","27,568","Lawton, OK",Classic Silver Metallic,Black,1 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Nissan Sentra,S CVT,Fair Price,"$14,500 ","11,925","Burleson, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Lincoln MKZ,Reserve AWD,Fair Price,"$24,997 ","33,796","Plano, TX",Black Velvet,Ebony,0 reported accidents,Clean,20 cty / 28 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2017 Toyota Camry,SE I4 Automatic,Fair Price,"$18,118 ","35,997","Nash, TX",Midnight Black Metallic,Black,0 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2014 Chevrolet Cruze,LS Automatic,Fair Price,"$9,991 ","49,040","Plano, TX",Black Granite Metallic,Jet Black/Medium Titanium,0 reported accidents,Clean,22 cty / 35 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Accord,LX 1.5T CVT,Fair Price,"$22,463 ","9,029","McKinney, TX",Crystal Black Pearl,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2019 Hyundai Sonata,SE 2.4L,Fair Price,"$14,837 ","31,579","Grapevine, TX",Symphony Silver,Gray,0 reported accidents,Clean,26 cty / 35 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Chevrolet Cruze,LS with 1SB Sedan Automatic,Fair Price,"$13,072 ","46,968","Norman, OK",Mosaic Black Metallic,Jet Black,0 reported accidents,Clean,29 cty / 40 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Audi A4,ultra Premium FWD Automatic,Great Price,"$21,990 ","45,686","Plano, TX",Mythos Black Metallic,Black,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Honda Civic,LX Sedan CVT,Fair Price,"$18,447 ","5,058","Irving, TX",Lunar Silver Metallic,Gray,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Dodge Charger,SE RWD,Great Price,"$20,399 ","35,396","Fort Worth, TX",Destroyer Gray Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2019 Nissan Altima,S FWD,Fair Price,"$17,739 ","38,756","Norman, OK",Glacier White,Charcoal,0 reported accidents,Theft Recovered,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Hyundai Elantra,Value Edition 2.0L Sedan Automatic (alt),Great Price,"$14,991 ","27,789","Plano, TX",Mineral Beige,Beige,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Altima,SR FWD,Fair Price,"$19,490 ","38,778","Denton, TX",Gun Metallic,Charcoal Sport,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2015 Hyundai Sonata,SE 2.4L,Fair Price,"$14,295 ","17,587","Wichita Falls, TX",Venetian Red,Gray,0 reported accidents,Clean,25 cty / 37 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Subaru Legacy,2.5i Limited,Fair Price,"$23,502 ","18,460","Waxahachie, TX",Magnetite Gray Metallic,Titanium Gray,0 reported accidents,Clean,25 cty / 34 hwy,Automatic,Gas,Well Equipped,2.5L Flat-4 Gas,AWD,Personal or Rental Use
2017 Honda Civic,LX Sedan CVT,Fair Price,"$15,653 ","38,089","Rockwall, TX",Modern Steel Metallic,Black,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Chevrolet Malibu,LS with 1LS,Fair Price,"$17,400 ","15,711","Oklahoma City, OK",Shadow Gray Metallic,Jet Black,0 reported accidents,Clean,29 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Mercedes-Benz E-Class,E 300 Luxury Sedan RWD,Fair Price,"$28,399 ","31,283","Carrollton, TX",Iridium Silver Metallic,Black,1 reported accidents,Clean,22 cty / 30 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2017 Honda Accord,EX-L Sedan CVT,Fair Price,"$20,374 ","17,138","Richardson, TX",Lunar Silver Metallic,Gray,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Camry,XSE Automatic,Fair Price,"$27,724 ","11,779","Richardson, TX",Galactic Aqua Mica,Ash,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Chrysler 300,Limited RWD,Fair Price,"$22,990 ","28,050","Arlington, TX",Velvet Red Pearlcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2018 Mercedes-Benz CLA,CLA 250 FWD,Fair Price,"$27,991 ","21,556","Arlington, TX",Cirrus White,Black,1 reported accidents,Clean,24 cty / 37 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Volkswagen Jetta,1.8T SEL Auto,Fair Price,"$16,235 ","24,152","Garland, TX",Pure White,Titan Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Acura TLX,2.4L FWD,Great Price,"$21,982 ","36,619","Grapevine, TX",Bellanova White Pearl,Parchment,0 reported accidents,Clean,23 cty / 33 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Chevrolet Sonic,LT Sedan Automatic,Fair Price,"$14,321 ","1,344","Amarillo, TX",Summit White,Jet Black/Dark Titanium,0 reported accidents,Clean,25 cty / 34 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Nissan Sentra,S CVT,Great Price,"$12,863 ","18,606","Frisco, TX",Super Black,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Honda Accord,EX-L V6 Sedan Automatic,Fair Price,"$19,301 ","48,230","Arlington, TX",Champagne Frost Pearl,Ivory,0 reported accidents,Clean,21 cty / 34 hwy,Automatic,Gas,NA,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Volkswagen Jetta,1.4T S Auto,Fair Price,"$11,877 ","47,631","Irving, TX",White Silver Metallic,Titan Blk/Palladium Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Hyundai Accent,SE Automatic,Fair Price,"$12,887 ","38,175","Dallas, TX",Urban Gray Metallic,Black,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Accord,LX Sedan CVT,Fair Price,"$15,885 ","61,923","Broken Arrow, OK",Lunar Silver Metallic,Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2016 BMW 5 Series,535i Sedan RWD,Great Price,"$26,949 ","36,540","McKinney, TX",Jet Black,Cinnamon Brown,0 reported accidents,Clean,20 cty / 31 hwy,Automatic,Gas,Standard,3.0L Inline-6 Gas Turbocharged,RWD,Personal or Rental Use
2017 Chrysler 300,Limited RWD,Fair Price,"$19,958 ","38,265","YUKON, OK",Granite Crystal Metallic Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Well Equipped,3.6L V-6 Gas,RWD,Personal or Rental Use
2019 Ford Fusion,SEL FWD,Fair Price,"$17,336 ","31,437","Arlington, TX",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2019 Honda Civic,Sport Sedan CVT,Fair Price,"$20,791 ","18,491","Ft. Worth, TX",Unknown,Black,1 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Dodge Charger,SXT RWD,Great Price,"$22,990 ","21,383","Plano, TX",Pitch Black Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2017 Volvo S90,T6 AWD Inscription,Great Price,"$28,308 ","41,830","Dallas, TX",Crystal White Pearl,Charcoal,0 reported accidents,Clean,22 cty / 31 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Supercharged and Turbocharged,AWD,Personal or Rental Use
2018 Volkswagen Jetta,1.4T SE Automatic,Fair Price,"$14,995 ","34,055","Frisco, TX",Pure White,Titan Black,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Chevrolet Impala,Premier with 2LZ,High Price,"$22,997 ","27,813","Irving, TX",Pepperdust Metallic,Jet Black,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,FWD,Personal or Rental Use
2016 Maserati Ghibli,Sedan RWD,Fair Price,"$29,995 ","24,305","Dallas, TX",Blu Passione Mica,Nero,1 reported accidents,Clean,17 cty / 24 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Turbocharged,RWD,Fleet or Mixed Use
2013 Cadillac ATS,Sedan 2.5 RWD,Fair Price,"$15,380 ","29,810","Grapevine, TX",White Diamond Tricoat,Caramel W/Jet Black Accents,0 reported accidents,Clean,22 cty / 33 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,RWD,Personal or Rental Use
2017 Ford Fusion,SE FWD,Fair Price,"$14,405 ","51,637","McKinney, TX",Ruby Red Metallic Tinted Clearcoat,Ebony,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Ford Fusion,Hybrid Titanium FWD,Great Price,"$17,365 ","53,058","Irving, TX",Gray,Unknown,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2019 Honda Accord,LX 1.5T CVT,Fair Price,"$20,923 ","11,202","Arlington, TX",Still Night Pearl,Ivory,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Ford Focus,S Sedan,Fair Price,"$12,523 ","42,752","Joplin, MO",Ingot Silver,Charcoal Black,0 reported accidents,Clean,25 cty / 34 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2015 INFINITI Q50,Premium RWD,Fair Price,"$18,500 ","60,983","Dallas, TX",Moonlight White,Wheat,1 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Fully Loaded,3.7L V-6 Gas,RWD,Personal or Rental Use
2016 Volkswagen Jetta,1.8T Sport Manual (PZEV),Fair Price,"$14,990 ","23,147","Addison, TX",Black Uni,2-Tone Black/Ceramique,1 reported accidents,Clean,25 cty / 37 hwy,Manual,Gas,Standard,1.8L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2017 Lincoln Continental,Select AWD,Fair Price,"$30,000 ","27,770","Yukon, OK",Black Velvet,Tan,0 reported accidents,Clean,16 cty / 24 hwy,Automatic,Gas,Standard,3.7L V-6 Gas,AWD,Personal or Rental Use
2018 Ford Fusion,Energi SE FWD,Fair Price,"$20,500 ","2,937","Yukon, OK",Shadow Black,Medium Light Stone,0 reported accidents,Clean,104 cty / 91 hwy,Automatic,Plug-In,Fully Loaded,2.0L Inline-4 Plug-In,FWD,Fleet or Mixed Use
2019 Ford Fiesta,SE Sedan,Fair Price,"$10,499 ","35,528","McKinney, TX",Ingot Silver Metallic,Charcoal Black,1 reported accidents,Clean,27 cty / 35 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Chevrolet Malibu,LS with 1LS,Great Price,"$14,900 ","28,839","Fort Worth, TX",Blue Velvet Metallic,Jet Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2014 Honda Accord,EX-L Sedan I4 CVT,Fair Price,"$13,890 ","107,376","McKinney, TX",Crystal Black Pearl,Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Hyundai Sonata,Sport 2.4L,Fair Price,"$16,498 ","82,826","Wichita, KS",Symphony Silver,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2011 Acura TL,FWD with Technology Package,Fair Price,"$12,995 ","74,222","Bethany, OK",Silver,Gray,1 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Kia Optima,S,Fair Price,"$10,995 ","100,827","Dallas, TX",Remington Red,Black,0 reported accidents,Clean,24 cty / 34 hwy,Automatic,Gas,Well Equipped,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Honda Accord,Sport 1.5T CVT,Fair Price,"$24,996 ","5,538","Frisco, TX",Lunar Silver Metallic,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Honda Accord,EX-L 1.5T CVT,Great Price,"$24,548 ","25,556","Owasso, OK",Crystal Black Pearl,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 INFINITI Q50,Red Sport 400 AWD,Great Price,"$28,876 ","44,875","Lewisville, TX",Black Obsidian,Graphite,0 reported accidents,Clean,19 cty / 26 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Turbocharged,AWD,Personal or Rental Use
2017 Buick Regal,Sport Touring FWD,Great Price,"$18,979 ","13,640","Wichita, KS",White Frost Tricoat,Light Neutral With Cocoa Interior Accents,0 reported accidents,Clean,21 cty / 29 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Alfa Romeo Giulia,RWD,Great Price,"$25,990 ","22,818","Fort Worth, TX",Alfa White,Black,1 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2017 Audi A6,Premium Plus 2.0 TFSI FWD,Excellent Price,"$24,700 ","32,154","Dallas, TX",Moonlight Blue Metallic,Nougat Brown,1 reported accidents,Clean,24 cty / 34 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Buick Verano,Sport Touring,Fair Price,"$13,989 ","62,524","Fort Worth, TX",Summit White,Cashmere,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Accord,Hybrid Touring Sedan,Fair Price,"$19,977 ","74,848","Carrollton, TX",Unknown,Unknown,1 reported accidents,Clean,49 cty / 47 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2015 BMW 6 Series,650i Gran Coupe RWD,Great Price,"$28,892 ","81,334","Dallas, TX",Jet Black,Unknown,0 reported accidents,Clean,17 cty / 25 hwy,Automatic,Gas,Standard,4.4L V-8 Gas Turbocharged,RWD,Personal or Rental Use
2010 Toyota Corolla,LE Automatic,Great Price,"$7,700 ","92,057","Grapevine, TX",Magnetic Gray Metallic,Ash,0 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Chevrolet Malibu,LT with 2LT,Fair Price,"$14,853 ","56,639","Dallas, TX",Autumn Bronze Metallic,Jet Black,0 reported accidents,Clean,22 cty / 33 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Ford Fiesta,SE Sedan,Great Price,"$12,494 ","26,308","Sulphur Springs, TX",Oxford White,Charcoal Black,0 reported accidents,Clean,27 cty / 35 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2016 Audi A4,Premium 2.0T quattro Automatic,Great Price,"$21,780 ","32,453","Paris, TX",Florett Silver Metallic,Black,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Fleet or Mixed Use
2018 Chevrolet Malibu,LT with 1LT,Great Price,"$15,999 ","21,396","Grand Prairie, TX",Mosaic Black Metallic,Jet Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Nissan Maxima,3.5 SR,Great Price,"$22,123 ","43,239","Mesquite, TX",Pearl White,Charcoal,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Minimal Options,3.5L V-6 Gas,FWD,Personal or Rental Use
2012 Ford Fusion,SE FWD,Fair Price,"$10,990 ","78,744","Oklahoma City, OK",Sterling Gray Metallic,Charcoal Black,0 reported accidents,Clean,23 cty / 33 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Nissan Versa,2018.5 SV CVT,Fair Price,"$11,333 ","41,938","Texarkana, TX",Fresh Powder,Charcoal,0 reported accidents,Clean,31 cty / 39 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2016 Mercedes-Benz E-Class,E 350 Sport Sedan RWD,Fair Price,"$29,700 ","12,103","Dallas, TX",Designo Mystic Brown,Chestnut Brown,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,NA,3.5L V-6 Gas,RWD,Personal or Rental Use
2017 Chevrolet Malibu,LT with 1LT,Fair Price,"$16,612 ","31,798","Shawnee, OK",Silver Ice Metallic,Jet Black,1 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2013 Toyota Avalon,XLE,Fair Price,"$12,000 ","168,917","Branson West, MO",Gold,Tan,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Toyota Corolla,LE CVT,Fair Price,"$14,995 ","48,535","Wichita, KS",Falcon Gray Metallic,Unknown,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Accord,Sport 1.5T CVT,Fair Price,"$24,500 ","24,422","Fort Worth, TX",Platinum White Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Hyundai Sonata,Sport 2.4L,Fair Price,"$16,146 ","41,419","Norman, OK",Quartz White Pearl,Gray,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Accord,LX 1.5T CVT,High Price,"$21,484 ","19,876","Joplin, MO",Lunar Silver Metallic,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Hyundai Sonata,Hybrid Limited 2.0L,Fair Price,"$17,632 ","54,328","Norman, OK",Metropolis Gray,Gray,1 reported accidents,Clean,38 cty / 43 hwy,Automatic,Hybrid,Well Equipped,2.0L Inline-4 Hybrid,FWD,Fleet or Mixed Use
2016 Honda Accord,EX-L Sedan I4 CVT,Fair Price,"$17,946 ","78,230","Oklahoma City, OK",Basque Red Pearl Ii,Ivory,1 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
